Course ,Section ,Faculty ,Time ,Room ,Seats Available
EEE141L/ETE141L ,14,TBA ,T 02:40 PM - 05:50 PM ,SAC506 ,32 (36)
EEE141L/ETE141L ,15,TBA ,R 11:20 AM - 02:30 PM ,SAC508 ,28 (36)
EEE211/ETE211 ,1,TBA ,ST 09:40 AM - 11:10 AM ,NAC991 ,40 (40)
EEE211/ETE211 ,2,TBA ,MW 08:00 AM - 09:30 AM ,SAC402 ,36 (37)
EEE211/ETE211 ,3,TBA ,RA 02:40 PM - 04:10 PM ,NAC215 ,38 (38)
EEE211L/ETE211L ,1,TBA ,T 11:20 AM - 02:30 PM ,SAC504 ,39 (39)
EEE211L/ETE211L ,2,TBA ,T 02:40 PM - 05:50 PM ,SAC507 ,35 (37)
EEE211L/ETE211L ,3,TBA ,A 11:20 AM - 02:30 PM ,SAC504 ,38 (38)
EEE221/ETE221 ,1,TBA ,MW 09:40 AM - 11:10 AM ,SAC205 ,39 (39)
EEE221/ETE221 ,2,TBA ,ST 08:00 AM - 09:30 AM ,SAC310 ,28 (35)
EEE221L/ETE221L ,1,TBA ,R 08:00 AM - 11:10 AM ,LIB607 ,38 (38)
EEE221L/ETE221L ,2,TBA ,S 02:40 PM - 05:50 PM ,LIB609 ,28 (35)
EEE241/ETE241 ,1,TBA ,MW 11:20 AM - 12:50 PM ,SAC514 ,36 (37)
EEE241/ETE241 ,2,TBA ,MW 11:20 AM - 12:50 PM ,NAC509 ,35 (37)
EEE241/ETE241 ,3,TBA ,ST 11:20 AM - 12:50 PM ,SAC205 ,37 (37)
EEE241L/ETE241L ,1,TBA ,W 08:00 AM - 11:10 AM ,SAC508 ,22 (37)
EEE241L/ETE241L ,2,TBA ,W 08:00 AM - 11:10 AM ,SAC506 ,18 (37)
EEE241L/ETE241L ,3,TBA ,W 11:20 AM - 02:30 PM ,SAC506 ,30 (37)
EEE299/ETE299 ,1,TBA ,M 01:00 PM - 02:30 PM ,SAC502 ,36 (36)
EEE299/ETE299 ,2,TBA ,W 01:00 PM - 02:30 PM ,LIB605 ,35 (36)
EEE311/ETE311 ,1,TBA ,MW 02:40 PM - 04:10 PM ,SAC514 ,37 (37)
EEE311/ETE311 ,2,TBA ,MW 11:20 AM - 12:50 PM ,SAC513 ,17 (37)
EEE311/ETE311 ,3,TBA ,ST 11:20 AM - 12:50 PM ,SAC204 ,43 (44)
EEE311/ETE311 ,4,TBA ,ST 01:00 PM - 02:30 PM ,SAC312 ,36 (37)
EEE311L/ETE311L ,1,TBA ,W 11:20 AM - 02:30 PM ,SAC508 ,29 (37)
EEE311L/ETE311L ,2,TBA ,T 02:40 PM - 05:50 PM ,SAC508 ,15 (37)
EEE311L/ETE311L ,3,TBA ,S 02:40 PM - 05:50 PM ,SAC508 ,30 (37)
EEE311L/ETE311L ,4,TBA ,M 02:40 PM - 05:50 PM ,SAC508 ,25 (37)
EEE312/ETE312 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC414 ,39 (42)
EEE312/ETE312 ,2,TBA ,ST 01:00 PM - 02:30 PM ,NAC414 ,41 (42)
EEE312L/ETE312L ,1,TBA ,S 08:00 AM - 11:10 AM ,SAC501 ,34 (42)
EEE312L/ETE312L ,2,TBA ,T 02:40 PM - 05:50 PM ,SAC501 ,38 (42)
EEE321/ETE321 ,1,TBA ,ST 08:00 AM - 09:30 AM ,SAC513 ,38 (40)
EEE321/ETE321 ,2,TBA ,ST 09:40 AM - 11:10 AM ,NAC993 ,39 (40)
EEE321/ETE321 ,3,TBA ,ST 11:20 AM - 12:50 PM ,SAC514 ,39 (40)
EEE321L/ETE321L ,1,TBA ,S 02:40 PM - 05:50 PM ,LIB610 ,39 (40)
EEE321L/ETE321L ,2,TBA ,T 02:40 PM - 05:50 PM ,LIB610 ,39 (40)
EEE321L/ETE321L ,3,TBA ,R 11:20 AM - 02:30 PM ,LIB605 ,38 (40)
EEE331/ETE331 ,1,TBA ,MW 11:20 AM - 12:50 PM ,NAC315 ,29 (35)
EEE331L/ETE331L ,1,TBA ,M 08:00 AM - 11:10 AM ,LIB609 ,30 (35)
EEE361/ETE361 ,1,TBA ,ST 11:20 AM - 12:50 PM ,SAC311 ,37 (37)
EEE361/ETE361 ,2,TBA ,ST 01:00 PM - 02:30 PM ,SAC309 ,35 (35)
EEE342/ETE418 ,1,TBA ,MW 09:40 AM - 11:10 AM ,SAC513 ,34 (35)
EEE342/ETE418 ,2,TBA ,MW 01:00 PM - 02:30 PM ,SAC310 ,25 (35)
ETE426 ,1,TBA ,TBA ,TBA ,1 (5)
CSE485/EEE471/ETE471 ,1,TBA ,MW 04:20 PM - 05:50 PM ,SAC309 ,26
,,,,,
EEE482/ETE482 ,1,TBA ,M 02:40 PM - 05:50 PM ,SAC506 ,22 (35)
EEE533/ETE502 ,1,TBA ,W 07:00 PM - 10:10 PM ,SAC309 ,19 (35)
ETE511 ,1,TBA ,A 07:00 PM - 10:10 PM ,NAC503 ,7 (35)
ETH201 ,1,TBA ,RA 08:00 AM - 09:30 AM ,NAC414 ,34 (35)
FIN254 ,1,TBA ,MW 09:40 AM - 11:10 AM ,NAC315 ,28 (35)
FIN254 ,2,TBA ,MW 11:20 AM - 12:50 PM ,NAC603 ,28 (35)
FIN254 ,3,TBA ,ST 08:00 AM - 09:30 AM ,NAC301 ,27 (35)
FIN254 ,4,TBA ,ST 09:40 AM - 11:10 AM ,NAC402 ,32 (35)
FIN254 ,5,TBA ,MW 08:00 AM - 09:30 AM ,NAC401 ,32 (35)
FIN254 ,6,TBA ,RA 08:00 AM - 09:30 AM ,NAC216 ,0 (0)
FIN254 ,7,TBA ,ST 02:40 PM - 04:10 PM ,NAC202 ,28 (35)
FIN254 ,8,TBA ,ST 11:20 AM - 12:50 PM ,NAC402 ,22 (35)
FIN254 ,9,TBA ,MW 11:20 AM - 12:50 PM ,NAC990 ,24 (35)
FIN254 ,10,TBA ,ST 04:20 PM - 05:50 PM ,NAC305 ,21 (35)
FIN254 ,11,TBA ,ST 02:40 PM - 04:10 PM ,NAC314 ,33 (36)
FIN254 ,12,TBA ,MW 01:00 PM - 02:30 PM ,NAC414 ,28 (35)
FIN254 ,13,TBA ,ST 08:00 AM - 09:30 AM ,NAC305 ,34 (35)
FIN254 ,14,TBA ,ST 09:40 AM - 11:10 AM ,NAC410 ,25 (35)
FIN254 ,15,TBA ,MW 08:00 AM - 09:30 AM ,NAC402 ,9 (35)
FIN254 ,16,TBA ,MW 11:20 AM - 12:50 PM ,NAC619A ,20 (35)
FIN254 ,17,TBA ,ST 02:40 PM - 04:10 PM ,NAC210 ,28 (35)
FIN254 ,18,TBA ,MW 02:40 PM - 04:10 PM ,NAC603 ,38 (40)
FIN254 ,19,TBA ,MW 02:40 PM - 04:10 PM ,NAC402 ,31 (35)
FIN254 ,20,TBA ,MW 04:20 PM - 05:50 PM ,NAC301 ,14 (35)
FIN254 ,21,TBA ,RA 09:40 AM - 11:10 AM ,NAC314 ,32 (36)
FIN254 ,22,TBA ,ST 04:20 PM - 05:50 PM ,NAC410 ,32 (35)
FIN254 ,23,TBA ,RA 11:20 AM - 12:50 PM ,NAC401 ,33 (36)
FIN254 ,24,TBA ,RA 02:40 PM - 04:10 PM ,NAC216 ,28 (35)
FIN340 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC210 ,36 (36)
FIN340 ,2,TBA ,ST 02:40 PM - 04:10 PM ,NAC402 ,35 (36)
FIN340 ,3,TBA ,ST 01:00 PM - 02:30 PM ,NAC207 ,35 (37)
FIN340 ,4,TBA ,ST 02:40 PM - 04:10 PM ,NAC410 ,31 (35)
FIN410 ,1,TBA ,ST 02:40 PM - 04:10 PM ,NAC604 ,31 (35)
FIN433 ,1,TBA ,RA 08:00 AM - 09:30 AM ,NAC305 ,35 (36)
FIN433 ,2,TBA ,RA 09:40 AM - 11:10 AM ,NAC401 ,38 (38)
FIN433 ,3,TBA ,MW 08:00 AM - 09:30 AM ,NAC410 ,34 (35)
FIN433 ,4,TBA ,MW 08:00 AM - 09:30 AM ,NAC503 ,11 (35)
FIN433 ,5,TBA ,ST 01:00 PM - 02:30 PM ,NAC402 ,16 (35)
FIN433 ,6,TBA ,ST 09:40 AM - 11:10 AM ,NAC414 ,15 (35)
FIN433 ,7,TBA ,ST 08:00 AM - 09:30 AM ,NAC306 ,29 (35)
FIN433 ,8,TBA ,ST 09:40 AM - 11:10 AM ,NAC501 ,30 (35)
FIN433 ,9,TBA ,ST 08:00 AM - 09:30 AM ,NAC314 ,30 (35)
FIN433 ,10,TBA ,ST 11:20 AM - 12:50 PM ,NAC410 ,35 (36)
FIN435 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC410 ,25 (35)
FIN435 ,2,TBA ,ST 04:20 PM - 05:50 PM ,NAC619 ,29 (35)
FIN435 ,3,TBA ,ST 08:00 AM - 09:30 AM ,NAC402 ,33 (36)
FIN435 ,4,TBA ,ST 09:40 AM - 11:10 AM ,NAC619 ,29 (36)
FIN435 ,5,TBA ,ST 02:40 PM - 04:10 PM ,NAC619A ,26 (35)
FIN435 ,6,TBA ,ST 11:20 AM - 12:50 PM ,NAC501 ,28 (35)
FIN435 ,7,TBA ,ST 08:00 AM - 09:30 AM ,NAC407 ,31 (36)
FIN435 ,8,TBA ,ST 09:40 AM - 11:10 AM ,NAC503 ,34 (36)
FIN435 ,9,TBA ,ST 02:40 PM - 04:10 PM ,NAC501 ,28 (35)
FIN440 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC604 ,25 (36)
FIN440 ,2,TBA ,ST 02:40 PM - 04:10 PM ,NAC414 ,20 (35)
FIN440 ,3,TBA ,MW 09:40 AM - 11:10 AM ,NAC410 ,34 (35)
FIN440 ,4,TBA ,MW 09:40 AM - 11:10 AM ,NAC603 ,8 (35)
FIN440 ,5,TBA ,MW 04:20 PM - 05:50 PM ,NAC410 ,23 (35)
FIN440 ,6,TBA ,MW 02:40 PM - 04:10 PM ,NAC410 ,27 (35)
FIN440 ,7,TBA ,MW 01:00 PM - 02:30 PM ,NAC501 ,0 (0)
FIN440 ,8,TBA ,MW 09:40 AM - 11:10 AM ,NAC619A ,22 (35)
FIN440 ,9,TBA ,ST 08:00 AM - 09:30 AM ,NAC604 ,33 (35)
FIN440 ,10,TBA ,MW 01:00 PM - 02:30 PM ,NAC502 ,29 (36)
FIN440 ,11,TBA ,MW 11:20 AM - 12:50 PM ,NAC993 ,30 (35)
FIN440 ,12,TBA ,MW 01:00 PM - 02:30 PM ,NAC621 ,24 (36)
FIN440 ,13,TBA ,MW 09:40 AM - 11:10 AM ,SAC305 ,34 (35)
FIN440 ,14,TBA ,MW 01:00 PM - 02:30 PM ,NAC603 ,35 (36)
FIN444 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC501 ,30 (35)
FIN444 ,2,TBA ,MW 02:40 PM - 04:10 PM ,NAC619A ,29 (36)
FIN444 ,3,TBA ,MW 04:20 PM - 05:50 PM ,NAC605 ,30 (35)
FIN444 ,4,TBA ,ST 09:40 AM - 11:10 AM ,NAC619A ,37 (37)
FIN444 ,5,TBA ,MW 09:40 AM - 11:10 AM ,NAC509 ,30 (37)
FIN444 ,6,TBA ,MW 02:40 PM - 04:10 PM ,NAC604 ,31 (36)
FIN444 ,7,TBA ,RA 04:20 PM - 05:50 PM ,NAC211 ,12 (35)
FIN444 ,8,TBA ,RA 02:40 PM - 04:10 PM ,NAC314 ,31 (35)
FIN455 ,1,TBA ,MW 04:20 PM - 05:50 PM ,NAC512 ,29 (35)
FIN455 ,2,TBA ,MW 08:00 AM - 09:30 AM ,NAC504 ,13 (35)
FIN455 ,3,TBA ,MW 09:40 AM - 11:10 AM ,SAC401 ,30 (35)
FIN464 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC619 ,31 (35)
FIN464 ,2,TBA ,ST 01:00 PM - 02:30 PM ,NAC619 ,36 (36)
FIN464 ,3,TBA ,ST 02:40 PM - 04:10 PM ,NAC621 ,36 (36)
FIN464 ,4,TBA ,ST 01:00 PM - 02:30 PM ,NAC621 ,29 (36)
FIN464 ,5,TBA ,ST 11:20 AM - 12:50 PM ,NAC621 ,33 (37)
FIN470 ,1,TBA ,MW 02:40 PM - 04:10 PM ,NAC621 ,10 (35)
FIN480 ,1,TBA ,MW 01:00 PM - 02:30 PM ,NAC990 ,22 (35)
FIN637 ,1,TBA ,M 07:00 PM - 10:10 PM ,NAC619 ,20 (35)
FIN637 ,2,TBA ,A 07:00 PM - 10:10 PM ,NAC992 ,13 (35)
FIN639 ,1,TBA ,W 07:00 PM - 10:10 PM ,NAC602 ,34 (37)
FIN639 ,2,TBA ,F 09:00 AM - 12:30 PM ,NAC510 ,16 (35)
FIN642 ,1,TBA ,A 03:00 PM - 06:30 PM ,NAC501 ,33 (35)
FIN643 ,1,TBA ,R 07:00 PM - 10:10 PM ,NAC992 ,17 (35)
FIN644 ,1,TBA ,F 07:00 PM - 10:10 PM ,NAC990 ,30 (35)
FIN645 ,1,TBA ,S 07:00 PM - 10:10 PM ,NAC510 ,13 (35)
FIN647 ,1,TBA ,R 07:00 PM - 10:10 PM ,NAC619A ,12 (35)
HIS101 ,1,TBA ,MW 09:40 AM - 11:10 AM ,NAC621 ,44 (45)
HIS101 ,2,TBA ,MW 01:00 PM - 02:30 PM ,NAC602 ,44 (45)
HIS101 ,3,TBA ,MW 02:40 PM - 04:10 PM ,NAC514 ,45 (45)
HIS101 ,4,TBA ,MW 04:20 PM - 05:50 PM ,NAC201 ,45 (45)
HIS101 ,5,TBA ,ST 08:00 AM - 09:30 AM ,NAC990 ,45 (45)
HIS101 ,6,TBA ,ST 09:40 AM - 11:10 AM ,NAC514 ,44 (45)
HIS101 ,7,TBA ,RA 08:00 AM - 09:30 AM ,SAC407 ,41 (45)
HIS101 ,8,TBA ,RA 11:20 AM - 12:50 PM ,NAC605 ,40 (45)
HIS101 ,9,TBA ,RA 02:40 PM - 04:10 PM ,NAC214 ,44 (45)
HIS101 ,10,TBA ,ST 01:00 PM - 02:30 PM ,NAC201 ,45 (45)
HIS101 ,11,TBA ,ST 11:20 AM - 12:50 PM ,NAC207 ,43 (45)
HIS101 ,12,TBA ,ST 02:40 PM - 04:10 PM ,NAC605 ,43 (45)
HIS102 ,1,TBA ,RA 11:20 AM - 12:50 PM ,NAC621 ,43 (45)
HIS102 ,2,TBA ,RA 02:40 PM - 04:10 PM ,NAC414 ,45 (45)
HIS102 ,3,TBA ,MW 08:00 AM - 09:30 AM ,NAC605 ,44 (45)
HIS102 ,4,TBA ,MW 04:20 PM - 05:50 PM ,NAC619 ,44 (45)
HIS102 ,5,TBA ,ST 02:40 PM - 04:10 PM ,NAC504 ,42 (45)
HIS103 ,1,TBA ,MW 11:20 AM - 12:50 PM ,NAC501 ,40 (45)
HIS103 ,2,TBA ,RA 09:40 AM - 11:10 AM ,NAC602 ,44 (45)
HIS103 ,3,TBA ,RA 01:00 PM - 02:30 PM ,NAC414 ,44 (45)
HIS103 ,4,TBA ,MW 08:00 AM - 09:30 AM ,NAC404 ,40 (45)
HIS103 ,5,TBA ,MW 09:40 AM - 11:10 AM ,NAC514 ,45 (45)
HIS103 ,6,TBA ,MW 11:20 AM - 12:50 PM ,NAC214 ,45 (45)
HIS103 ,7,TBA ,MW 01:00 PM - 02:30 PM ,NAC214 ,45 (45)
HIS103 ,8,TBA ,RA 08:00 AM - 09:30 AM ,NAC404 ,42 (45)
HIS103 ,9,TBA ,MW 11:20 AM - 12:50 PM ,NAC514 ,43 (45)
HIS103 ,10,TBA ,MW 01:00 PM - 02:30 PM ,NAC514 ,44 (45)
HIS103 ,11,TBA ,ST 11:20 AM - 12:50 PM ,NAC514 ,43 (45)
HIS103 ,12,TBA ,ST 01:00 PM - 02:30 PM ,NAC514 ,44 (45)
HIS103 ,13,TBA ,ST 09:40 AM - 11:10 AM ,NAC621 ,44 (45)
HIS103 ,14,TBA ,ST 01:00 PM - 02:30 PM ,NAC507 ,43 (45)
HIS103 ,15,TBA ,ST 04:20 PM - 05:50 PM ,NAC506 ,45 (45)
HIS103 ,16,TBA ,MW 09:40 AM - 11:10 AM ,NAC993 ,45 (45)
HIS103 ,17,TBA ,MW 11:20 AM - 12:50 PM ,NAC215 ,41 (45)
HIS103 ,18,TBA ,MW 09:40 AM - 11:10 AM ,NAC215 ,43 (45)
HIS103 ,19,TBA ,RA 02:40 PM - 04:10 PM ,NAC401 ,45 (45)
HIS103 ,20,TBA ,ST 09:40 AM - 11:10 AM ,SAC201 ,41 (45)
HIS103 ,21,TBA ,MW 01:00 PM - 02:30 PM ,NAC412 ,44 (45)
HIS103 ,22,TBA ,MW 04:20 PM - 05:50 PM ,NAC602 ,44 (45)
HIS103 ,23,TBA ,RA 01:00 PM - 02:30 PM ,SAC213 ,42 (45)
HIS103 ,24,TBA ,RA 01:00 PM - 02:30 PM ,NAC506 ,43 (45)
HIS103 ,25,TBA ,RA 08:00 AM - 09:30 AM ,NAC619A ,39 (45)
HIS103 ,26,TBA ,RA 08:00 AM - 09:30 AM ,NAC407 ,41 (45)
HIS103 ,28,TBA ,R 09:00 AM - 12:00 PM ,NAC514 ,42 (45)
HIS103 ,29,TBA ,RA 01:00 PM - 02:30 PM ,SAC309 ,44 (45)
HIS103 ,30,TBA ,RA 04:20 PM - 05:50 PM ,SAC201 ,40 (45)
HIS205 ,1,TBA ,RA 02:40 PM - 04:10 PM ,NAC514 ,44 (45)
HIS205 ,2,TBA ,RA 04:20 PM - 05:50 PM ,SAC306 ,44 (45)
HIS205 ,4,TBA ,ST 01:00 PM - 02:30 PM ,NAC214 ,18 (45)
HRM340 ,1,TBA ,ST 09:40 AM - 11:10 AM ,NAC204 ,41 (45)
HRM340 ,2,TBA ,ST 01:00 PM - 02:30 PM ,SAC313 ,31 (45)
HRM360 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC206 ,37 (40)
HRM360 ,2,TBA ,MW 09:40 AM - 11:10 AM ,NAC404 ,24 (40)
HRM360 ,3,TBA ,MW 01:00 PM - 02:30 PM ,NAC503 ,40 (40)
HRM370 ,1,TBA ,MW 09:40 AM - 11:10 AM ,NAC602 ,24 (40)
HRM370 ,2,TBA ,MW 02:40 PM - 04:10 PM ,NAC404 ,35 (40)
HRM380 ,1,TBA ,MW 08:00 AM - 09:30 AM ,NAC403 ,41 (45)
HRM380 ,2,TBA ,RA 11:20 AM - 12:50 PM ,NAC620 ,44 (45)
HRM410 ,1,TBA ,MW 02:40 PM - 04:10 PM ,NAC602 ,14 (35)
HRM430 ,1,TBA ,MW 11:20 AM - 12:50 PM ,NAC403 ,35 (45)
HRM450 ,1,TBA ,MW 01:00 PM - 02:30 PM ,NAC620 ,43 (45)
HRM470 ,1,TBA ,MW 04:20 PM - 05:50 PM ,NAC501 ,39 (45)
HRM602 ,1,TBA ,W 07:00 PM - 10:10 PM ,NAC990 ,26 (35)
HRM603 ,1,TBA ,F 07:00 PM - 10:10 PM ,NAC601 ,13 (35)
HRM604 ,1,TBA ,T 07:00 PM - 10:10 PM ,NAC992 ,12 (35)
HRM604 ,2,TBA ,R 07:00 PM - 10:10 PM ,NAC993 ,23 (35)
HRM610 ,1,TBA ,S 07:00 PM - 10:10 PM ,NAC619 ,37 (38)
HRM610 ,2,TBA ,W 07:00 PM - 10:10 PM ,NAC619 ,34 (35)
HRM660 ,1,TBA ,M 07:00 PM - 10:10 PM ,NAC601 ,38 (38)
HRM660 ,2,TBA ,A 07:00 PM - 10:10 PM ,NAC991 ,38 (38)
HRM680 ,1,TBA ,R 07:00 PM - 10:10 PM ,NAC601 ,41 (41)
INB350 ,1,TBA ,ST 02:40 PM - 04:10 PM ,NAC601 ,25 (35)
INB355 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC506 ,32 (36)
INB372 ,1,TBA ,MW 08:00 AM - 09:30 AM ,NAC216 ,44 (45)
INB372 ,2,TBA ,MW 09:40 AM - 11:10 AM ,NAC407 ,35 (36)
INB372 ,3,TBA ,ST 11:20 AM - 12:50 PM ,NAC601 ,26 (31)
INB372 ,4,TBA ,ST 08:00 AM - 09:30 AM ,NAC509 ,31 (38)
INB372 ,5,TBA ,RA 08:00 AM - 09:30 AM ,NAC306 ,26 (45)
INB372 ,6,TBA ,RA 11:20 AM - 12:50 PM ,NAC306 ,26 (30)
INB372 ,7,TBA ,MW 02:40 PM - 04:10 PM ,SAC201 ,15 (15)
INB372 ,8,TBA ,ST 04:20 PM - 05:50 PM ,NAC310 ,43 (45)
INB372 ,9,TBA ,ST 11:20 AM - 12:50 PM ,NAC303 ,24 (25)
INB372 ,10,TBA ,ST 02:40 PM - 04:10 PM ,NAC216 ,24 (26)
INB372 ,11,TBA ,ST 04:20 PM - 05:50 PM ,NAC402 ,39 (45)
INB372 ,12,TBA ,ST 09:40 AM - 11:10 AM ,NAC990 ,38 (45)
INB372 ,13,TBA ,MW 11:20 AM - 12:50 PM ,NAC208 ,24 (26)
INB372 ,15,TBA ,RA 09:40 AM - 11:10 AM ,NAC406 ,32 (35)
INB372 ,16,TBA ,RA 02:40 PM - 04:10 PM ,NAC208 ,32 (35)
INB372 ,17,TBA ,MW 04:20 PM - 05:50 PM ,NAC601 ,20 (20)
INB372 ,18,TBA ,ST 04:20 PM - 05:50 PM ,NAC216 ,22 (23)
INB372 ,19,TBA ,RA 09:40 AM - 11:10 AM ,NAC517 ,26 (27)
INB372 ,20,TBA ,ST 08:00 AM - 09:30 AM ,NAC406 ,31 (38)
INB372 ,21,TBA ,ST 09:40 AM - 11:10 AM ,NAC216 ,31 (35)
INB372 ,22,TBA ,RA 11:20 AM - 12:50 PM ,NAC602 ,33 (37)
INB400 ,1,TBA ,MW 04:20 PM - 05:50 PM ,NAC413 ,7 (35)
INB410 ,1,TBA ,MW 11:20 AM - 12:50 PM ,NAC506 ,17 (35)
INB480 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC506 ,22 (25)
INB480 ,2,TBA ,MW 01:00 PM - 02:30 PM ,NAC601 ,24 (25)
INB490 ,1,TBA ,MW 11:20 AM - 12:50 PM ,NAC216 ,18 (35)
LAW101 ,1,TBA ,ST 08:00 AM - 09:30 AM ,NAC315 ,36 (38)
LAW101 ,2,TBA ,ST 09:40 AM - 11:10 AM ,NAC412 ,32 (36)
LAW107 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC412 ,30 (35)
LAW200 ,1,TBA ,MW 09:40 AM - 11:10 AM ,NAC313 ,38 (40)
LAW200 ,2,TBA ,RA 01:00 PM - 02:30 PM ,NAC990 ,35 (37)
LAW200 ,4,TBA ,MW 08:00 AM - 09:30 AM ,NAC510 ,32 (35)
LAW200 ,5,TBA ,RA 08:00 AM - 09:30 AM ,NAC403 ,31 (36)
LAW200 ,7,TBA ,RA 02:40 PM - 04:10 PM ,NAC412 ,36 (36)
LAW200 ,8,TBA ,MW 08:00 AM - 09:30 AM ,NAC992 ,31 (35)
LAW200 ,9,TBA ,ST 09:40 AM - 11:10 AM ,NAC510 ,33 (36)
LAW200 ,10,TBA ,ST 02:40 PM - 04:10 PM ,NAC412 ,34 (35)
LAW200 ,11,TBA ,RA 02:40 PM - 04:10 PM ,NAC510 ,37 (37)
LAW200 ,12,TBA ,RA 04:20 PM - 05:50 PM ,NAC406 ,34 (36)
LAW200 ,13,TBA ,RA 11:20 AM - 12:50 PM ,NAC508 ,39 (41)
LAW200 ,14,TBA ,RA 01:00 PM - 02:30 PM ,NAC992 ,37 (37)
LAW200 ,15,TBA ,ST 02:40 PM - 04:10 PM ,NAC510 ,34 (37)
LAW200 ,16,TBA ,ST 04:20 PM - 05:50 PM ,NAC412 ,34 (36)
LAW200 ,17,TBA ,MW 11:20 AM - 12:50 PM ,NAC412 ,36 (37)
LAW200 ,18,TBA ,MW 02:40 PM - 04:10 PM ,NAC412 ,33 (35)
LAW200 ,19,TBA ,MW 11:20 AM - 12:50 PM ,NAC510 ,30 (35)
LAW200 ,20,TBA ,MW 01:00 PM - 02:30 PM ,NAC510 ,38 (39)
LAW200 ,21,TBA ,RA 04:20 PM - 05:50 PM ,NAC412 ,27 (35)
LAW200 ,22,TBA ,ST 02:40 PM - 04:10 PM ,SAC210 ,35 (38)
LAW200 ,23,TBA ,ST 04:20 PM - 05:50 PM ,SAC210 ,34 (35)
LAW200 ,24,TBA ,MW 04:20 PM - 05:50 PM ,NAC412 ,32 (35)
LAW200 ,26,TBA ,MW 01:00 PM - 02:30 PM ,SAC207 ,33 (39)
LAW200 ,27,TBA ,F 09:00 AM - 12:30 PM ,NAC404 ,31 (36)
LAW201 ,1,TBA ,ST 09:40 AM - 11:10 AM ,NAC313 ,34 (40)
LAW211 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC412 ,37 (38)
LAW301 ,1,TBA ,MW 04:20 PM - 05:50 PM ,NAC315 ,9 (35)
LAW302 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC510 ,11 (35)
LAW303 ,1,TBA ,ST 02:40 PM - 04:10 PM ,NAC313 ,33 (35)
LAW305 ,1,TBA ,MW 08:00 AM - 09:30 AM ,NAC315 ,36 (36)
LAW305 ,2,TBA ,A 08:00 AM - 11:00 AM ,SAC316 ,32 (35)
LAW306 ,1,TBA ,MW 09:40 AM - 11:10 AM ,NAC510 ,35 (36)
LAW308 ,1,TBA ,ST 04:20 PM - 05:50 PM ,NAC411 ,30 (35)
LAW309 ,1,TBA ,RA 01:00 PM - 02:30 PM ,NAC209 ,21 (35)
LAW310 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC991 ,12 (12)
LAW311 ,1,TBA ,A 11:10 AM - 02:00 PM ,SAC316 ,9 (35)
LAW313 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC510 ,36 (38)
LAW402 ,1,TBA ,MW 09:40 AM - 11:10 AM ,NAC412 ,24 (35)
LAW403 ,1,TBA ,ST 01:00 PM - 02:30 PM ,NAC415 ,22 (35)
LAW405 ,1,TBA ,RA 08:00 AM - 09:30 AM ,NAC315 ,34 (35)
LAW407 ,1,TBA ,MW 02:40 PM - 04:10 PM ,NAC313 ,20 (35)
LAW408 ,1,TBA ,RA 11:20 AM - 12:50 PM ,NAC414 ,28 (35)
LAW409 ,1,TBA ,MW 08:00 AM - 09:30 AM ,NAC412 ,21 (35)
LAW412 ,1,TBA ,RA 09:40 AM - 11:10 AM ,NAC991 ,15 (35)
LAW415 ,1,TBA ,RA 01:00 PM - 02:30 PM ,NAC991 ,25 (35)
LAW417 ,1,TBA ,ST 11:20 AM - 12:50 PM ,NAC415 ,31 (35)
LAW419 ,1,TBA ,ST 08:00 AM - 09:30 AM ,NAC313 ,19 (35)
LAW423 ,1,TBA ,RA 09:40 AM - 11:10 AM ,NAC313 ,36 (36)
LBA104 ,2,TBA ,RA 11:20 AM - 12:50 PM ,NAC619 ,32 (40)
LLM502 ,1,TBA ,F 08:00 AM - 11:00 AM ,NAC302 ,20 (35)
LLM509 ,1,TBA ,T 07:00 PM - 10:10 PM ,NAC302 ,5 (8)
LLM509 ,2,TBA ,M 07:00 PM - 10:10 PM ,NAC304 ,6 (7)
LLM511 ,1,TBA ,A 03:00 PM - 06:10 PM ,NAC504 ,20 (35)
LLM512 ,1,TBA ,A 08:00 AM - 11:00 AM ,NAC301 ,13 (35)
LLM519 ,1,TBA ,A 11:10 AM - 02:00 PM ,NAC301 ,25 (35)
LLM521 ,1,TBA ,F 11:20 AM - 02:30 PM ,NAC302 ,21 (35)
MAT116 ,1,TBA ,ST 02:40 PM - 04:10 PM ,SAC401 ,41 (42)
MAT116 ,2,TBA ,ST 04:20 PM - 05:50 PM ,SAC312 ,39 (42)
MAT116 ,3,TBA ,ST 02:40 PM - 04:10 PM ,SAC313 ,24 (42)
